table_name	column_name
mdl_survey	timemodified
mdl_survey	name
mdl_survey	intro
mdl_survey	introformat
mdl_survey	questions
mdl_survey	completionsubmit
mdl_survey_analysis	id
mdl_survey_analysis	survey
mdl_survey_analysis	userid
mdl_survey_analysis	notes
mdl_survey_answers	id
mdl_survey_answers	userid
mdl_survey_answers	survey
mdl_survey_answers	question
mdl_survey_answers	time
mdl_survey_answers	answer1
mdl_survey_answers	answer2
mdl_survey_questions	id
mdl_survey_questions	text
mdl_survey_questions	shorttext
mdl_survey_questions	multi
mdl_survey_questions	intro
mdl_survey_questions	type
mdl_survey_questions	options
mdl_tag	id
mdl_tag	userid
mdl_tag	tagcollid
mdl_tag	name
mdl_tag	rawname
mdl_tag	isstandard
mdl_tag	description
mdl_tag	descriptionformat
mdl_tag	flag
mdl_tag	timemodified
mdl_tag_area	id
mdl_tag_area	component
mdl_tag_area	itemtype
mdl_tag_area	enabled
mdl_tag_area	tagcollid
mdl_tag_area	callback
mdl_tag_area	callbackfile
mdl_tag_area	showstandard
mdl_tag_coll	id
mdl_tag_coll	name
mdl_tag_coll	isdefault
mdl_tag_coll	component
mdl_tag_coll	sortorder
mdl_tag_coll	searchable
mdl_tag_coll	customurl
mdl_tag_correlation	id
mdl_tag_correlation	tagid
mdl_tag_correlation	correlatedtags
mdl_tag_instance	id
mdl_tag_instance	tagid
mdl_tag_instance	component
mdl_tag_instance	itemtype
mdl_tag_instance	itemid
mdl_tag_instance	contextid
mdl_tag_instance	tiuserid
mdl_tag_instance	ordering
mdl_tag_instance	timecreated
mdl_tag_instance	timemodified
mdl_task_adhoc	id
mdl_task_adhoc	component
mdl_task_adhoc	classname
mdl_task_adhoc	nextruntime
mdl_task_adhoc	faildelay
mdl_task_adhoc	customdata
mdl_task_adhoc	blocking
mdl_task_scheduled	id
mdl_task_scheduled	component
mdl_task_scheduled	classname
mdl_task_scheduled	lastruntime
mdl_task_scheduled	nextruntime
mdl_task_scheduled	blocking
mdl_task_scheduled	minute
mdl_task_scheduled	hour
mdl_task_scheduled	day
mdl_task_scheduled	month
mdl_task_scheduled	dayofweek
mdl_task_scheduled	faildelay
mdl_task_scheduled	customised
mdl_task_scheduled	disabled
mdl_tool_cohortroles	id
mdl_tool_cohortroles	cohortid
mdl_tool_cohortroles	roleid
mdl_tool_cohortroles	userid
mdl_tool_cohortroles	timecreated
mdl_tool_cohortroles	timemodified
mdl_tool_cohortroles	usermodified
mdl_tool_customlang	id
mdl_tool_customlang	lang
mdl_tool_customlang	componentid
mdl_tool_customlang	stringid
mdl_tool_customlang	original
mdl_tool_customlang	master
mdl_tool_customlang	local
mdl_tool_customlang	timemodified
mdl_tool_customlang	timecustomized
mdl_tool_customlang	outdated
mdl_tool_customlang	modified
mdl_tool_customlang_components	id
mdl_tool_customlang_components	name
mdl_tool_customlang_components	version
mdl_tool_monitor_events	id
mdl_tool_monitor_events	eventname
mdl_tool_monitor_events	contextid
mdl_tool_monitor_events	contextlevel
mdl_tool_monitor_events	contextinstanceid
mdl_tool_monitor_events	link
mdl_tool_monitor_events	courseid
mdl_tool_monitor_events	timecreated
mdl_tool_monitor_history	id
mdl_tool_monitor_history	sid
mdl_tool_monitor_history	userid
mdl_tool_monitor_history	timesent
mdl_tool_monitor_rules	id
mdl_tool_monitor_rules	description
mdl_tool_monitor_rules	descriptionformat
mdl_tool_monitor_rules	name
mdl_tool_monitor_rules	userid
mdl_tool_monitor_rules	courseid
mdl_tool_monitor_rules	plugin
mdl_tool_monitor_rules	eventname
mdl_tool_monitor_rules	template
mdl_tool_monitor_rules	templateformat
mdl_tool_monitor_rules	frequency
mdl_tool_monitor_rules	timewindow
mdl_tool_monitor_rules	timemodified
mdl_tool_monitor_rules	timecreated
mdl_tool_monitor_subscriptions	id
mdl_tool_monitor_subscriptions	courseid
mdl_tool_monitor_subscriptions	ruleid
mdl_tool_monitor_subscriptions	cmid
mdl_tool_monitor_subscriptions	userid
mdl_tool_monitor_subscriptions	timecreated
mdl_tool_monitor_subscriptions	lastnotificationsent
mdl_tool_monitor_subscriptions	inactivedate
mdl_tool_recyclebin_category	id
mdl_tool_recyclebin_category	categoryid
mdl_tool_recyclebin_category	shortname
mdl_tool_recyclebin_category	fullname
mdl_tool_recyclebin_category	timecreated
mdl_tool_recyclebin_course	id
mdl_tool_recyclebin_course	courseid
mdl_tool_recyclebin_course	section
mdl_tool_recyclebin_course	module
mdl_tool_recyclebin_course	name
mdl_tool_recyclebin_course	timecreated
mdl_tool_usertours_steps	id
mdl_tool_usertours_steps	tourid
mdl_tool_usertours_steps	title
mdl_tool_usertours_steps	content
mdl_tool_usertours_steps	targettype
mdl_tool_usertours_steps	targetvalue
mdl_tool_usertours_steps	sortorder
mdl_tool_usertours_steps	configdata
mdl_tool_usertours_tours	id
mdl_tool_usertours_tours	name
mdl_tool_usertours_tours	description
mdl_tool_usertours_tours	pathmatch
mdl_tool_usertours_tours	enabled
mdl_tool_usertours_tours	sortorder
mdl_tool_usertours_tours	configdata
mdl_upgrade_log	id
mdl_upgrade_log	type
mdl_upgrade_log	plugin
mdl_upgrade_log	version
mdl_upgrade_log	targetversion
mdl_upgrade_log	info
mdl_upgrade_log	details
mdl_upgrade_log	backtrace
mdl_upgrade_log	userid
mdl_upgrade_log	timemodified
mdl_url	id
mdl_url	course
mdl_url	name
mdl_url	intro
mdl_url	introformat
mdl_url	externalurl
mdl_url	display
mdl_url	displayoptions
mdl_url	parameters
mdl_url	timemodified
mdl_user	id
mdl_user	auth
mdl_user	confirmed
mdl_user	policyagreed
mdl_user	deleted
mdl_user	suspended
mdl_user	mnethostid
mdl_user	username
mdl_user	password
mdl_user	idnumber
mdl_user	firstname
mdl_user	lastname
mdl_user	email
mdl_user	emailstop
mdl_user	icq
mdl_user	skype
mdl_user	yahoo
mdl_user	aim
mdl_user	msn
mdl_user	phone1
mdl_user	phone2
mdl_user	institution
mdl_user	department
mdl_user	address
mdl_user	city
mdl_user	country
mdl_user	lang
mdl_user	calendartype
mdl_user	theme
mdl_user	timezone
mdl_user	firstaccess
mdl_user	lastaccess
mdl_user	lastlogin
mdl_user	currentlogin
mdl_user	lastip
mdl_user	secret
mdl_user	picture
mdl_user	url
mdl_user	description
mdl_user	descriptionformat
mdl_user	mailformat
mdl_user	maildigest
mdl_user	maildisplay
mdl_user	autosubscribe
mdl_user	trackforums
mdl_user	timecreated
mdl_user	timemodified
mdl_user	trustbitmask
mdl_user	imagealt
mdl_user	lastnamephonetic
mdl_user	firstnamephonetic
mdl_user	middlename
mdl_user	alternatename
mdl_user_devices	id
mdl_user_devices	userid
mdl_user_devices	appid
mdl_user_devices	name
mdl_user_devices	model
mdl_user_devices	platform
mdl_user_devices	version
mdl_user_devices	pushid
mdl_user_devices	uuid
mdl_user_devices	timecreated
mdl_user_devices	timemodified
mdl_user_enrolments	id
mdl_user_enrolments	status
mdl_user_enrolments	enrolid
mdl_user_enrolments	userid
mdl_user_enrolments	timestart
mdl_user_enrolments	timeend
mdl_user_enrolments	modifierid
mdl_user_enrolments	timecreated
mdl_user_enrolments	timemodified
mdl_user_info_category	id
mdl_user_info_category	name
mdl_user_info_category	sortorder
mdl_user_info_data	id
mdl_user_info_data	userid
mdl_user_info_data	fieldid
mdl_user_info_data	data
mdl_user_info_data	dataformat
mdl_user_info_field	id
mdl_user_info_field	shortname
mdl_user_info_field	name
mdl_user_info_field	datatype
mdl_user_info_field	description
mdl_user_info_field	descriptionformat
mdl_user_info_field	categoryid
mdl_user_info_field	sortorder
mdl_user_info_field	required
mdl_user_info_field	locked
mdl_user_info_field	visible
mdl_user_info_field	forceunique
mdl_user_info_field	signup
mdl_user_info_field	defaultdata
mdl_user_info_field	defaultdataformat
mdl_user_info_field	param1
mdl_user_info_field	param2
mdl_user_info_field	param3
mdl_user_info_field	param4
mdl_user_info_field	param5
mdl_user_lastaccess	id
mdl_user_lastaccess	userid
mdl_user_lastaccess	courseid
mdl_user_lastaccess	timeaccess
mdl_user_password_history	id
mdl_user_password_history	userid
mdl_user_password_history	hash
mdl_user_password_history	timecreated
mdl_user_password_resets	id
mdl_user_password_resets	userid
mdl_user_password_resets	timerequested
mdl_user_password_resets	timererequested
mdl_user_password_resets	token
mdl_user_preferences	id
mdl_user_preferences	userid
mdl_user_preferences	name
mdl_user_preferences	value
mdl_user_private_key	id
mdl_user_private_key	script
mdl_user_private_key	value
mdl_user_private_key	userid
mdl_user_private_key	instance
mdl_user_private_key	iprestriction
mdl_user_private_key	validuntil
mdl_user_private_key	timecreated
mdl_wiki	id
mdl_wiki	course
mdl_wiki	name
mdl_wiki	intro
mdl_wiki	introformat
mdl_wiki	timecreated
mdl_wiki	timemodified
mdl_wiki	firstpagetitle
mdl_wiki	wikimode
mdl_wiki	defaultformat
mdl_wiki	forceformat
mdl_wiki	editbegin
mdl_wiki	editend
mdl_wiki_links	id
mdl_wiki_links	subwikiid
mdl_wiki_links	frompageid
mdl_wiki_links	topageid
mdl_wiki_links	tomissingpage
mdl_wiki_locks	id
mdl_wiki_locks	pageid
mdl_wiki_locks	sectionname
mdl_wiki_locks	userid
mdl_wiki_locks	lockedat
mdl_wiki_pages	id
mdl_wiki_pages	subwikiid
mdl_wiki_pages	title
mdl_wiki_pages	cachedcontent
mdl_wiki_pages	timecreated
mdl_wiki_pages	timemodified
mdl_wiki_pages	timerendered
mdl_wiki_pages	userid
mdl_wiki_pages	pageviews
mdl_wiki_pages	readonly
mdl_wiki_subwikis	id
mdl_wiki_subwikis	wikiid
mdl_wiki_subwikis	groupid
mdl_wiki_subwikis	userid
mdl_wiki_synonyms	id
mdl_wiki_synonyms	subwikiid
mdl_wiki_synonyms	pageid
mdl_wiki_synonyms	pagesynonym
mdl_wiki_versions	id
mdl_wiki_versions	pageid
mdl_wiki_versions	content
mdl_wiki_versions	contentformat
mdl_wiki_versions	version
mdl_wiki_versions	timecreated
mdl_wiki_versions	userid
mdl_workshop	id
mdl_workshop	course
mdl_workshop	name
mdl_workshop	intro
mdl_workshop	introformat
mdl_workshop	instructauthors
mdl_workshop	instructauthorsformat
mdl_workshop	instructreviewers
mdl_workshop	instructreviewersformat
mdl_workshop	timemodified
mdl_workshop	phase
mdl_workshop	useexamples
mdl_workshop	usepeerassessment
mdl_workshop	useselfassessment
mdl_workshop	grade
mdl_workshop	gradinggrade
mdl_workshop	strategy
mdl_workshop	evaluation
mdl_workshop	gradedecimals
mdl_workshop	nattachments
mdl_workshop	submissionfiletypes
mdl_workshop	latesubmissions
mdl_workshop	maxbytes
mdl_workshop	examplesmode
mdl_workshop	submissionstart
mdl_workshop	submissionend
mdl_workshop	assessmentstart
mdl_workshop	assessmentend
mdl_workshop	phaseswitchassessment
mdl_workshop	conclusion
mdl_workshop	conclusionformat
mdl_workshop	overallfeedbackmode
mdl_workshop	overallfeedbackfiles
mdl_workshop	overallfeedbackfiletypes
mdl_workshop	overallfeedbackmaxbytes
mdl_workshop_aggregations	id
mdl_workshop_aggregations	workshopid
mdl_workshop_aggregations	userid
mdl_workshop_aggregations	gradinggrade
mdl_workshop_aggregations	timegraded
mdl_workshop_assessments	id
mdl_workshop_assessments	submissionid
mdl_workshop_assessments	reviewerid
mdl_workshop_assessments	weight
mdl_workshop_assessments	timecreated
mdl_workshop_assessments	timemodified
mdl_workshop_assessments	grade
mdl_workshop_assessments	gradinggrade
mdl_workshop_assessments	gradinggradeover
mdl_workshop_assessments	gradinggradeoverby
mdl_workshop_assessments	feedbackauthor
mdl_workshop_assessments	feedbackauthorformat
mdl_workshop_assessments	feedbackauthorattachment
mdl_workshop_assessments	feedbackreviewer
mdl_workshop_assessments	feedbackreviewerformat
mdl_workshop_assessments_old	id
mdl_workshop_assessments_old	workshopid
mdl_workshop_assessments_old	submissionid
mdl_workshop_assessments_old	userid
mdl_workshop_assessments_old	timecreated
mdl_workshop_assessments_old	timegraded
mdl_workshop_assessments_old	timeagreed
mdl_workshop_assessments_old	grade
mdl_workshop_assessments_old	gradinggrade
mdl_workshop_assessments_old	teachergraded
mdl_workshop_assessments_old	mailed
mdl_workshop_assessments_old	resubmission
mdl_workshop_assessments_old	donotuse
mdl_workshop_assessments_old	generalcomment
mdl_workshop_assessments_old	teachercomment
mdl_workshop_assessments_old	newplugin
mdl_workshop_assessments_old	newid
mdl_workshop_comments_old	id
mdl_workshop_comments_old	workshopid
mdl_workshop_comments_old	assessmentid
mdl_workshop_comments_old	userid
mdl_workshop_comments_old	timecreated
mdl_workshop_comments_old	mailed
mdl_workshop_comments_old	comments
mdl_workshop_comments_old	newplugin
mdl_workshop_comments_old	newid
mdl_workshop_elements_old	id
mdl_workshop_elements_old	workshopid
mdl_workshop_elements_old	elementno
mdl_workshop_elements_old	description
mdl_workshop_elements_old	scale
mdl_workshop_elements_old	maxscore
mdl_workshop_elements_old	weight
mdl_workshop_elements_old	stddev
mdl_workshop_elements_old	totalassessments
mdl_workshop_elements_old	newplugin
mdl_workshop_elements_old	newid
mdl_workshop_grades	id
mdl_workshop_grades	assessmentid
mdl_workshop_grades	strategy
mdl_workshop_grades	dimensionid
mdl_workshop_grades	grade
mdl_workshop_grades	peercomment
mdl_workshop_grades	peercommentformat
mdl_workshop_grades_old	id
mdl_workshop_grades_old	workshopid
mdl_workshop_grades_old	assessmentid
mdl_workshop_grades_old	elementno
mdl_workshop_grades_old	feedback
mdl_workshop_grades_old	grade
mdl_workshop_grades_old	newplugin
mdl_workshop_grades_old	newid
mdl_workshop_old	id
mdl_workshop_old	course
mdl_workshop_old	name
mdl_workshop_old	description
mdl_workshop_old	wtype
mdl_workshop_old	nelements
mdl_workshop_old	nattachments
mdl_workshop_old	phase
mdl_workshop_old	format
mdl_workshop_old	gradingstrategy
mdl_workshop_old	resubmit
mdl_workshop_old	agreeassessments
mdl_workshop_old	hidegrades
mdl_workshop_old	anonymous
mdl_workshop_old	includeself
mdl_workshop_old	maxbytes
mdl_workshop_old	submissionstart
mdl_workshop_old	assessmentstart
mdl_workshop_old	submissionend
mdl_workshop_old	assessmentend
mdl_workshop_old	releasegrades
mdl_workshop_old	grade
mdl_workshop_old	gradinggrade
mdl_workshop_old	ntassessments
mdl_workshop_old	assessmentcomps
mdl_workshop_old	nsassessments
mdl_workshop_old	overallocation
mdl_workshop_old	timemodified
mdl_workshop_old	teacherweight
mdl_workshop_old	showleaguetable
mdl_workshop_old	usepassword
mdl_workshop_old	password
mdl_workshop_old	newplugin
mdl_workshop_old	newid
mdl_workshop_rubrics_old	id
mdl_workshop_rubrics_old	workshopid
mdl_workshop_rubrics_old	elementno
mdl_workshop_rubrics_old	rubricno
mdl_workshop_rubrics_old	description
mdl_workshop_rubrics_old	newplugin
mdl_workshop_rubrics_old	newid
mdl_workshop_stockcomments_old	id
mdl_workshop_stockcomments_old	workshopid
mdl_workshop_stockcomments_old	elementno
mdl_workshop_stockcomments_old	comments
mdl_workshop_stockcomments_old	newplugin
mdl_workshop_stockcomments_old	newid
mdl_workshop_submissions	id
mdl_workshop_submissions	workshopid
mdl_workshop_submissions	example
mdl_workshop_submissions	authorid
mdl_workshop_submissions	timecreated
mdl_workshop_submissions	timemodified
mdl_workshop_submissions	title
mdl_workshop_submissions	content
mdl_workshop_submissions	contentformat
mdl_workshop_submissions	contenttrust
mdl_workshop_submissions	attachment
mdl_workshop_submissions	grade
mdl_workshop_submissions	gradeover
mdl_workshop_submissions	gradeoverby
mdl_workshop_submissions	feedbackauthor
mdl_workshop_submissions	feedbackauthorformat
mdl_workshop_submissions	timegraded
mdl_workshop_submissions	published
mdl_workshop_submissions	late
mdl_workshop_submissions_old	id
mdl_workshop_submissions_old	workshopid
mdl_workshop_submissions_old	userid
mdl_workshop_submissions_old	title
mdl_workshop_submissions_old	timecreated
mdl_workshop_submissions_old	mailed
mdl_workshop_submissions_old	description
mdl_workshop_submissions_old	gradinggrade
mdl_workshop_submissions_old	finalgrade
mdl_workshop_submissions_old	late
mdl_workshop_submissions_old	nassessments
mdl_workshop_submissions_old	newplugin
mdl_workshop_submissions_old	newid
mdl_workshopallocation_scheduled	id
mdl_workshopallocation_scheduled	workshopid
mdl_workshopallocation_scheduled	enabled
mdl_workshopallocation_scheduled	submissionend
mdl_workshopallocation_scheduled	timeallocated
mdl_workshopallocation_scheduled	settings
mdl_workshopallocation_scheduled	resultstatus
mdl_workshopallocation_scheduled	resultmessage
mdl_workshopallocation_scheduled	resultlog
mdl_workshopeval_best_settings	id
mdl_workshopeval_best_settings	workshopid
mdl_workshopeval_best_settings	comparison
mdl_workshopform_accumulative	id
mdl_workshopform_accumulative	workshopid
mdl_workshopform_accumulative	sort
mdl_workshopform_accumulative	description
mdl_workshopform_accumulative	descriptionformat
mdl_workshopform_accumulative	grade
mdl_workshopform_accumulative	weight
mdl_workshopform_comments	id
mdl_workshopform_comments	workshopid
mdl_workshopform_comments	sort
mdl_workshopform_comments	description
mdl_workshopform_comments	descriptionformat
mdl_workshopform_numerrors	id
mdl_workshopform_numerrors	workshopid
mdl_workshopform_numerrors	sort
mdl_workshopform_numerrors	description
mdl_workshopform_numerrors	descriptionformat
mdl_workshopform_numerrors	descriptiontrust
mdl_workshopform_numerrors	grade0
mdl_workshopform_numerrors	grade1
mdl_workshopform_numerrors	weight
mdl_workshopform_numerrors_map	id
mdl_workshopform_numerrors_map	workshopid
mdl_workshopform_numerrors_map	nonegative
mdl_workshopform_numerrors_map	grade
mdl_workshopform_rubric	id
mdl_workshopform_rubric	workshopid
mdl_workshopform_rubric	sort
mdl_workshopform_rubric	description
mdl_workshopform_rubric	descriptionformat
mdl_workshopform_rubric_config	id
mdl_workshopform_rubric_config	workshopid
mdl_workshopform_rubric_config	layout
mdl_workshopform_rubric_levels	id
mdl_workshopform_rubric_levels	dimensionid
mdl_workshopform_rubric_levels	grade
mdl_workshopform_rubric_levels	definition
mdl_workshopform_rubric_levels	definitionformat
